name,type,diameter_mm,length_mm,din,gost,strength_class,thread,coating,unit_erp,weight_g_per_piece,weight_source,price_supplier,unit_supplier,price_per_piece_rub,price_note,raw
Гайка M12 ГОСТ 52645-2006,Гайка,12.0,,,ГОСТ 52645-2006,10,,,шт,17.0,справочник,468.16,кг,7.95872,расчёт: 468.16 руб/кг ÷ 58.8 шт/кг,"Гайка 12 ГОСТ 52645-2006 кл.пр.10,"
Гайка M16 ГОСТ 52645-2006,Гайка,16.0,,,ГОСТ 52645-2006,10,,,шт,37.0,справочник,1003.86,кг,37.14282,расчёт: 1003.86 руб/кг ÷ 27.0 шт/кг,"Гайка 16 ГОСТ 52645-2006 кл.пр.10,"
Гайка M22 ГОСТ 52645-2006,Гайка,22.0,,,ГОСТ 52645-2006,10,,,шт,97.0,справочник,696.0,кг,67.512,расчёт: 696.0 руб/кг ÷ 10.3 шт/кг,"Гайка 22 ГОСТ 52645-2006 кл.пр.10,"
Гайка M24 ГОСТ 52645-2006,Гайка,24.0,,,ГОСТ 52645-2006,10,,,шт,126.0,справочник,594.5,кг,74.907,расчёт: 594.5 руб/кг ÷ 7.9 шт/кг,"Гайка 24 ГОСТ 52645-2006 кл.пр.10,"
Гайка M30 ГОСТ 52645-2006,Гайка,30.0,,,ГОСТ 52645-2006,10,,,шт,235.0,справочник,536.5,кг,126.0775,расчёт: 536.5 руб/кг ÷ 4.3 шт/кг,"Гайка 30 ГОСТ 52645-2006 кл.пр.10,"
Гайка M36 ГОСТ 52645-2006,Гайка,36.0,,,ГОСТ 52645-2006,10,,,шт,410.0,справочник,946.42,кг,388.0322,расчёт: 946.42 руб/кг ÷ 2.4 шт/кг,"Гайка 36 ГОСТ 52645-2006 кл.пр.10,"
Гайка M42 DIN 934 ГОСТ 5915-70 цинк,Гайка,42.0,,DIN 934,ГОСТ 5915-70,,,цинк,шт,668.0,справочник,261.8,кг,174.8824,расчёт: 261.8 руб/кг ÷ 1.5 шт/кг,"Гайка 42 DIN 934 ГОСТ 5915-70 цинк,"
Гайка M56 DIN 934 ГОСТ 5915-70,Гайка,56.0,,DIN 934,ГОСТ 5915-70,,,без покрытия,шт,1468.53,степенная интерполяция DIN934,257.4,кг,377.999622,расчёт: 257.4 руб/кг ÷ 0.7 шт/кг,"Гайка 56 DIN 934 ГОСТ 5915-70 без покрытия,"
Шайба M16 ГОСТ 52646-2006,Шайба,16.0,,,ГОСТ 52646-2006,,,без покрытия,шт,9.8,справочник,831.6,кг,8.14968,расчёт: 831.6 руб/кг ÷ 102.0 шт/кг,"Шайба 16 ГОСТ 52646-2006 высокопрочная без покрытия,"
Шайба M16 ГОСТ 52646-2006 цинк,Шайба,16.0,,,ГОСТ 52646-2006,,,цинк,шт,9.8,справочник,637.78,кг,6.250244,расчёт: 637.78 руб/кг ÷ 102.0 шт/кг,"Шайба 16 ГОСТ 52646-2006 высокопрочная цинк,"
Шайба M18 ГОСТ 52646-2006,Шайба,18.0,,,ГОСТ 52646-2006,,,без покрытия,шт,12.5,справочник,487.03,кг,6.087875,расчёт: 487.03 руб/кг ÷ 80.0 шт/кг,"Шайба 18 ГОСТ 52646-2006 высокопрочная без покрытия,"
Шайба M20 ГОСТ 52646-2006,Шайба,20.0,,,ГОСТ 52646-2006,,,без покрытия,шт,15.5,справочник,725.0,кг,11.2375,расчёт: 725.0 руб/кг ÷ 64.5 шт/кг,"Шайба 20 ГОСТ 52646-2006 высокопрочная без покрытия,"
Шайба M22 ГОСТ 52646-2006,Шайба,22.0,,,ГОСТ 52646-2006,,,без покрытия,шт,20.0,справочник,725.0,кг,14.5,расчёт: 725.0 руб/кг ÷ 50.0 шт/кг,"Шайба 22 ГОСТ 52646-2006 высокопрочная без покрытия,"
Шайба M27 ГОСТ 52646-2006,Шайба,27.0,,,ГОСТ 52646-2006,,,без покрытия,шт,34.0,справочник,800.0,кг,27.2,расчёт: 800.0 руб/кг ÷ 29.4 шт/кг,"Шайба 27 ГОСТ 52646-2006 высокопрочная без покрытия,"
Шайба M30 ГОСТ 52646-2006,Шайба,30.0,,,ГОСТ 52646-2006,,,без покрытия,шт,42.0,справочник,693.0,кг,29.106,расчёт: 693.0 руб/кг ÷ 23.8 шт/кг,"Шайба 30 ГОСТ 52646-2006 высокопрочная без покрытия,"
Шайба M36 ГОСТ 52646-2006,Шайба,36.0,,,ГОСТ 52646-2006,,,без покрытия,шт,69.0,справочник,1078.0,кг,74.382,расчёт: 1078.0 руб/кг ÷ 14.5 шт/кг,"Шайба 36 ГОСТ 52646-2006 высокопрочная без покрытия,"
Шайба M4 DIN 127 ГОСТ 6402-70,Шайба,4.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,0.84,справочник,415.8,кг,0.349272,расчёт: 415.8 руб/кг ÷ 1190.5 шт/кг,"Шайба  4 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M5 DIN 127 ГОСТ 6402-70,Шайба,5.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,1.52,справочник,462.0,кг,0.70224,расчёт: 462.0 руб/кг ÷ 657.9 шт/кг,"Шайба  5 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M6 DIN 127 ГОСТ 6402-70,Шайба,6.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,2.3,справочник,246.5,кг,0.56695,расчёт: 246.5 руб/кг ÷ 434.8 шт/кг,"Шайба  6 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M8 DIN 127 ГОСТ 6402-70,Шайба,8.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,5.25,справочник,290.0,кг,1.5225,расчёт: 290.0 руб/кг ÷ 190.5 шт/кг,"Шайба  8 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M10 DIN 127 ГОСТ 6402-70,Шайба,10.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,9.2,справочник,384.25,кг,3.5351,расчёт: 384.25 руб/кг ÷ 108.7 шт/кг,"Шайба 10 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M12 DIN 127 ГОСТ 6402-70,Шайба,12.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,14.8,справочник,261.0,кг,3.8628,расчёт: 261.0 руб/кг ÷ 67.6 шт/кг,"Шайба 12 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M16 DIN 127 ГОСТ 6402-70,Шайба,16.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,31.0,справочник,246.5,кг,7.6415,расчёт: 246.5 руб/кг ÷ 32.3 шт/кг,"Шайба 16 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M18 DIN 127 ГОСТ 6402-70,Шайба,18.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,17.34,интерполяция DIN127,308.0,кг,5.34072,расчёт: 308.0 руб/кг ÷ 57.7 шт/кг,"Шайба 18 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M20 DIN 127 ГОСТ 6402-70,Шайба,20.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,52.0,справочник,246.5,кг,12.818,расчёт: 246.5 руб/кг ÷ 19.2 шт/кг,"Шайба 20 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M22 DIN 127 ГОСТ 6402-70,Шайба,22.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,30.04,интерполяция DIN127,246.5,кг,7.40486,расчёт: 246.5 руб/кг ÷ 33.3 шт/кг,"Шайба 22 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M24 DIN 127 ГОСТ 6402-70,Шайба,24.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,92.0,справочник,290.0,кг,26.68,расчёт: 290.0 руб/кг ÷ 10.9 шт/кг,"Шайба 24 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M27 DIN 127 ГОСТ 6402-70,Шайба,27.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,52.63,интерполяция DIN127,246.5,кг,12.973295,расчёт: 246.5 руб/кг ÷ 19.0 шт/кг,"Шайба 27 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M30 DIN 127 ГОСТ 6402-70,Шайба,30.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,70.23,интерполяция DIN127,246.5,кг,17.311695,расчёт: 246.5 руб/кг ÷ 14.2 шт/кг,"Шайба 30 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M36 DIN 127 ГОСТ 6402-70,Шайба,36.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,115.7,интерполяция DIN127,232.0,кг,26.8424,расчёт: 232.0 руб/кг ÷ 8.6 шт/кг,"Шайба 36 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M42 DIN 127 ГОСТ 6402-70,Шайба,42.0,,DIN 127,ГОСТ 6402-70,,,без покрытия,шт,176.45,интерполяция DIN127,385.0,кг,67.93325,расчёт: 385.0 руб/кг ÷ 5.7 шт/кг,"Шайба 42 DIN 127 ГОСТ 6402-70 гровер без покрытия,"
Шайба M22 DIN 127 ГОСТ 6402-70 цинк,Шайба,22.0,,DIN 127,ГОСТ 6402-70,,,цинк,шт,30.04,интерполяция DIN127,290.0,кг,8.7116,расчёт: 290.0 руб/кг ÷ 33.3 шт/кг,"Шайба 22 DIN 127 ГОСТ 6402-70 гровер цинк,"
Шайба M24 DIN 127 ГОСТ 6402-70 цинк,Шайба,24.0,,DIN 127,ГОСТ 6402-70,,,цинк,шт,92.0,справочник,261.0,кг,24.012,расчёт: 261.0 руб/кг ÷ 10.9 шт/кг,"Шайба 24 DIN 127 ГОСТ 6402-70 гровер цинк,"
Шайба M27 DIN 127 ГОСТ 6402-70 цинк,Шайба,27.0,,DIN 127,ГОСТ 6402-70,,,цинк,шт,52.63,интерполяция DIN127,290.0,кг,15.2627,расчёт: 290.0 руб/кг ÷ 19.0 шт/кг,"Шайба 27 DIN 127 ГОСТ 6402-70 гровер цинк,"
Шайба M30 DIN 127 ГОСТ 6402-70 цинк,Шайба,30.0,,DIN 127,ГОСТ 6402-70,,,цинк,шт,70.23,интерполяция DIN127,290.0,кг,20.3667,расчёт: 290.0 руб/кг ÷ 14.2 шт/кг,"Шайба 30 DIN 127 ГОСТ 6402-70 гровер цинк,"
Шайба M32 DIN 127 ГОСТ 6402-70 цинк,Шайба,32.0,,DIN 127,ГОСТ 6402-70,,,цинк,шт,83.8,интерполяция DIN127,114.04,кг,9.556552,расчёт: 114.04 руб/кг ÷ 11.9 шт/кг,"Шайба 32 DIN 127 ГОСТ 6402-70 гровер цинк,"
Шайба M3 DIN 125 ГОСТ 11371-78,Шайба,3.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,0.18,справочник,106.17,кг,0.019111,расчёт: 106.17 руб/кг ÷ 5555.6 шт/кг,"Шайба  3 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M4 DIN 125 ГОСТ 11371-78,Шайба,4.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,0.36,справочник,365.27,кг,0.131497,расчёт: 365.27 руб/кг ÷ 2777.8 шт/кг,"Шайба  4 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M6 DIN 125 ГОСТ 11371-78,Шайба,6.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,0.91,справочник,290.0,кг,0.2639,расчёт: 290.0 руб/кг ÷ 1098.9 шт/кг,"Шайба  6 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M8 DIN 125 ГОСТ 11371-78,Шайба,8.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,1.8,справочник,243.1,кг,0.43758,расчёт: 243.1 руб/кг ÷ 555.6 шт/кг,"Шайба  8 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M10 DIN 125 ГОСТ 11371-78,Шайба,10.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,3.35,справочник,246.5,кг,0.825775,расчёт: 246.5 руб/кг ÷ 298.5 шт/кг,"Шайба 10 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M12 DIN 125 ГОСТ 11371-78,Шайба,12.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,5.1,справочник,246.53,кг,1.257303,расчёт: 246.53 руб/кг ÷ 196.1 шт/кг,"Шайба 12 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M14 DIN 125 ГОСТ 11371-78,Шайба,14.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,7.6,справочник,257.4,кг,1.95624,расчёт: 257.4 руб/кг ÷ 131.6 шт/кг,"Шайба 14 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M18 DIN 125 ГОСТ 11371-78,Шайба,18.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,12.5,справочник,261.0,кг,3.2625,расчёт: 261.0 руб/кг ÷ 80.0 шт/кг,"Шайба 18 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M22 DIN 125 ГОСТ 11371-78,Шайба,22.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,20.0,справочник,318.89,кг,6.3778,расчёт: 318.89 руб/кг ÷ 50.0 шт/кг,"Шайба 22 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M24 DIN 125 ГОСТ 11371-78,Шайба,24.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,25.0,справочник,217.5,кг,5.4375,расчёт: 217.5 руб/кг ÷ 40.0 шт/кг,"Шайба 24 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M27 DIN 125 ГОСТ 11371-78,Шайба,27.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,34.0,справочник,304.5,кг,10.353,расчёт: 304.5 руб/кг ÷ 29.4 шт/кг,"Шайба 27 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M30 DIN 125 ГОСТ 11371-78,Шайба,30.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,42.0,справочник,246.5,кг,10.353,расчёт: 246.5 руб/кг ÷ 23.8 шт/кг,"Шайба 30 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M36 DIN 125 ГОСТ 11371-78,Шайба,36.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,69.0,справочник,319.0,кг,22.011,расчёт: 319.0 руб/кг ÷ 14.5 шт/кг,"Шайба 36 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M42 DIN 125 ГОСТ 11371-78,Шайба,42.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,96.37,интерполяция DIN125,290.0,кг,27.9473,расчёт: 290.0 руб/кг ÷ 10.4 шт/кг,"Шайба 42 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M48 DIN 125 ГОСТ 11371-78,Шайба,48.0,,DIN 125,ГОСТ 11371-78,,,без покрытия,шт,132.47,интерполяция DIN125,319.0,кг,42.25793,расчёт: 319.0 руб/кг ÷ 7.5 шт/кг,"Шайба 48 DIN 125 ГОСТ 11371-78 плоская без покрытия,"
Шайба M24 DIN 125 ГОСТ 11371-78 цинк,Шайба,24.0,,DIN 125,ГОСТ 11371-78,,,цинк,шт,25.0,справочник,217.5,кг,5.4375,расчёт: 217.5 руб/кг ÷ 40.0 шт/кг,"Шайба 24 DIN 125 ГОСТ 11371-78 плоская цинк,"
Шайба M27 DIN 125 ГОСТ 11371-78 цинк,Шайба,27.0,,DIN 125,ГОСТ 11371-78,,,цинк,шт,34.0,справочник,308.03,кг,10.47302,расчёт: 308.03 руб/кг ÷ 29.4 шт/кг,"Шайба 27 DIN 125 ГОСТ 11371-78 плоская цинк,"
Шайба M30 DIN 125 ГОСТ 11371-78 горячий цинк,Шайба,30.0,,DIN 125,ГОСТ 11371-78,,,горячий цинк,шт,42.0,справочник,500.92,кг,21.03864,расчёт: 500.92 руб/кг ÷ 23.8 шт/кг,"Шайба 30 DIN 125 ГОСТ 11371-78 плоская горячее цинкование,"
Шайба M30 DIN 125 ГОСТ 11371-78 цинк,Шайба,30.0,,DIN 125,ГОСТ 11371-78,,,цинк,шт,42.0,справочник,218.0,кг,9.156,расчёт: 218.0 руб/кг ÷ 23.8 шт/кг,"Шайба 30 DIN 125 ГОСТ 11371-78 плоская цинк,"
Шайба M36 DIN 125 ГОСТ 11371-78 цинк,Шайба,36.0,,DIN 125,ГОСТ 11371-78,,,цинк,шт,69.0,справочник,308.0,кг,21.252,расчёт: 308.0 руб/кг ÷ 14.5 шт/кг,"Шайба 36 DIN 125 ГОСТ 11371-78 плоская цинк,"
Шайба M42 DIN 125 ГОСТ 11371-78 цинк,Шайба,42.0,,DIN 125,ГОСТ 11371-78,,,цинк,шт,96.37,интерполяция DIN125,270.17,кг,26.036283,расчёт: 270.17 руб/кг ÷ 10.4 шт/кг,"Шайба 42 DIN 125 ГОСТ 11371-78 плоская цинк,"
Шайба M48 DIN 125 ГОСТ 11371-78 цинк,Шайба,48.0,,DIN 125,ГОСТ 11371-78,,,цинк,шт,132.47,интерполяция DIN125,400.4,кг,53.040988,расчёт: 400.4 руб/кг ÷ 7.5 шт/кг,"Шайба 48 DIN 125 ГОСТ 11371-78 плоская цинк,"
Шайба M56 DIN 125 ГОСТ 11371-78 цинк,Шайба,56.0,,DIN 125,ГОСТ 11371-78,,,цинк,шт,191.26,интерполяция DIN125,415.8,кг,79.525908,расчёт: 415.8 руб/кг ÷ 5.2 шт/кг,"Шайба 56 DIN 125 ГОСТ 11371-78 плоская цинк,"
Шайба M60 DIN 125 ГОСТ 11371-78 цинк,Шайба,60.0,,DIN 125,ГОСТ 11371-78,,,цинк,шт,225.43,интерполяция DIN125,278.5,кг,62.782255,расчёт: 278.5 руб/кг ÷ 4.4 шт/кг,"Шайба 60 DIN 125 ГОСТ 11371-78 плоская цинк,"
